,Bath,Bed,Half-bath,Price,Square_Feet,Zip_code
7288,3,3,1,3999000,4175,90210
7289,4,4,0,2795000,3260,96161
7290,2,3,0,669900,1656,93023
7291,2,3,0,245000,1221,93313
7292,3,3,0,859500,3287,92543
7293,6,6,1,5395000,7482,92253
7294,4,4,1,3995000,4297,92067
7295,4,4,0,2999000,5409,90803
7296,3,3,1,2395000,4472,92253
7297,5,5,0,2099000,5328,91320
7298,3,4,1,1299000,2100,92627
7299,6,5,0,1059900,3751,92509
7300,2,3,0,275000,1553,93550
7301,3,3,0,249999,1664,92382
7302,3,3,0,895500,2812,93420
7303,1,3,0,409999,986,92801
7304,2,4,0,319900,1140,90059
7305,4,4,1,4249999,4964,92660
7306,3,4,1,3999000,4658,92660
7307,3,4,1,1450000,3915,92562
7308,3,4,0,1020000,2696,91360
7309,4,3,0,649900,359,92587
7310,3,5,0,594500,3640,92344
7311,2,4,1,575950,3378,92313
7312,2,4,1,474800,2559,92284
7313,1,3,0,599900,1064,92703
7314,1,3,0,499900,1500,92703
7315,1,3,0,485000,1036,91390
7316,1,2,0,459000,764,92111
7317,3,4,0,449900,2634,93555
7318,2,2,1,439000,1715,96106
7319,3,4,0,370000,2511,95969
7320,2,3,0,349000,2025,95306
7321,2,3,1,329900,1466,92352
7322,2,3,0,249000,1322,95490
7323,2,3,0,175000,1120,92230
7324,2,3,0,155000,1568,93505
7325,1,2,0,147500,1200,95222
7326,4,4,1,1497000,4512,95746
7327,2,4,1,589900,2419,95630
7328,2,3,0,225000,1445,95901
7329,4,4,0,1299000,2960,92260
7330,3,5,1,999000,2864,92315
7331,4,5,1,859900,3400,92506
7332,4,5,1,789500,3822,96150
7333,2,4,0,765000,2400,91387
7334,4,4,0,659500,2318,92264
7335,3,4,0,399000,2186,93561
7336,2,5,1,375500,2812,93230
7337,2,3,0,299000,2579,93555
7338,2,3,0,245000,1161,93550
7339,2,4,0,229900,1618,93535
7340,1,2,0,199000,1833,96024
7341,1,2,0,144890,1003,93306
7342,1,3,0,400000,1292,90011
7343,6,5,0,7499995,8200,92118
7344,3,3,0,950000,4400,95501
7345,3,4,0,444900,2714,92352
7346,3,5,0,535000,2806,95382
7347,1,2,1,214000,1050,95223
7348,2,3,1,698500,2590,92264
7349,2,2,1,375000,1232,94559
7350,6,6,1,3880000,6563,92679
7351,5,6,1,2845000,4744,92352
7352,2,4,1,2175000,2547,91604
7353,5,5,1,2070000,5400,92653
7354,4,5,0,1999000,3635,90275
7355,3,3,1,1350000,2883,92253
7356,3,5,1,999000,2864,92315
7357,2,3,1,989000,3972,92562
7358,2,3,0,849999,1816,91390
7359,3,3,1,668000,3012,92270
7360,2,2,0,659000,1100,95222
7361,2,4,0,649900,1900,91740
7362,3,3,0,475000,2942,92210
7363,3,3,0,475000,2543,92203
7364,2,3,0,648000,1904,90242
7365,3,4,0,489000,2570,93561
7366,3,4,0,750000,2116,91910
7367,3,4,0,609000,2474,91784
7368,2,3,0,319900,1174,93446
7369,2,3,1,410000,2069,95631
7370,3,3,0,725000,3500,93207
7371,3,4,0,669000,3681,93308
7372,2,4,0,549000,1407,93022
7373,2,2,0,529000,2195,92201
7374,3,4,0,525000,2408,92253
7375,2,4,1,221000,1808,92325
7376,5,5,1,1690000,5823,91750
7377,2,4,0,1258000,2325,92649
7378,2,4,0,579900,1632,92019
7379,3,4,0,435000,2135,93601
7380,3,4,1,799000,3786,92040
7381,2,3,1,263000,1716,92553
7382,4,5,1,3599000,5064,92660
7383,6,5,1,1249000,284,92592
7384,2,3,0,667900,2694,95540
7385,2,3,0,284900,2016,93561
7386,2,3,0,278000,1352,92555
7387,1,3,0,190000,1014,92345
7388,2,3,0,174990,1344,92392
7389,5,5,1,5495000,5603,90210
7390,2,3,0,3995000,1972,93453
7391,3,3,0,3150000,2800,92651
7392,4,4,1,2395000,5049,92270
7393,5,5,0,1749000,5838,92264
7394,2,3,1,1499900,3258,92672
7395,2,3,1,1499900,3258,92672
7396,4,5,1,1275000,4566,92592
7397,1,2,0,1095000,1897,92705
7398,2,3,0,685888,2829,92503
7399,3,4,0,669000,2356,92270
7400,3,4,0,595000,2860,92539
7401,2,3,0,130000,1406,93505
7402,1,2,0,85000,1000,96137
7403,5,5,0,3598000,4600,90068
7404,3,2,0,849000,1674,92253
7405,1,2,0,77500,749,92277
7406,2,3,0,259900,2006,92307
7407,2,3,1,1198000,1600,96150
7408,1,3,1,499000,1437,90043
7409,2,5,0,246100,2045,92392
7410,2,2,0,222950,1310,95969
7411,2,2,0,212900,2637,92277
7412,3,4,0,799950,2347,94550
7413,3,4,0,799950,2347,94550
7414,2,4,0,799000,1430,96150
7415,3,3,0,519900,2720,92315
7416,1,2,0,385900,752,90037
7417,2,3,0,275000,1826,92345
7418,2,4,1,330000,2414,92582
7419,1,2,0,295000,1160,92320
7420,2,3,0,135000,1365,92356
7421,1,2,1,1175000,1048,93001
7422,2,3,0,539000,1850,95949
7423,2,2,0,235000,1280,95423
7424,3,4,0,1200000,2671,95033
7425,3,4,0,850000,3116,92019
7426,3,3,0,624000,1288,93449
7427,3,4,0,524000,2650,95222
7428,3,5,0,440000,2601,93619
7429,2,4,0,429900,2396,93561
7430,3,5,0,354900,2309,93551
7431,6,6,1,2599000,4672,90230
7432,4,4,1,1595000,3994,92253
7433,3,4,0,1175000,2739,92677
7434,2,3,0,205000,1928,93265
7435,3,5,0,410000,2489,92345
7436,2,4,0,350000,2346,93561
7437,2,3,0,205000,156,93637
7438,1,3,1,199900,1190,95501
7439,1,3,0,184900,156,95301
7440,1,1,0,79900,750,96006
7441,5,5,1,2975000,7198,92253
7442,3,3,0,1799000,2482,91604
7443,3,4,1,1175000,4569,91784
7444,1,2,0,429000,750,93446
7445,2,3,0,235000,1383,95301
7446,2,4,0,1259000,2500,92869
7447,2,3,1,439000,2290,92352
7448,1,3,0,430000,936,90063
7449,3,5,0,405000,2778,92562
7450,3,3,1,7450000,2022,90265
7451,4,4,0,5995000,3144,90265
7452,5,4,1,3950000,4410,90292
7453,4,4,1,1995000,5209,92003
7454,4,5,3,1100000,7070,93221
7455,2,4,1,899500,1899,93013
7456,3,3,1,845000,4021,92270
7457,3,6,0,699000,3285,91710
7458,2,3,1,530000,3057,92203
7459,3,5,0,449000,3200,92352
7460,2,3,0,78500,1144,92311
7461,3,4,1,7900000,3406,90265
7462,4,3,0,965000,3763,92253
7463,2,2,1,929000,3096,92260
7464,3,3,0,775000,2703,93444
7465,2,4,1,590888,2816,92591
7466,3,4,0,479000,2692,92508
7467,3,4,1,469000,2848,92352
7468,2,4,0,365000,2363,92371
7469,2,3,0,314500,1325,95503
7470,2,4,0,299900,1560,92346
7471,3,3,0,249000,2068,92311
7472,3,6,0,899000,2906,90712
7473,4,4,1,699000,3857,92315
7474,1,1,0,665000,1600,95563
7475,2,3,1,649000,3576,93604
7476,3,4,1,599999,2551,93446
7477,2,3,1,370000,2325,92397
7478,2,3,0,229500,2272,95422
7479,2,4,0,169900,1673,93555
7480,3,3,1,589995,1871,92399
7481,4,4,0,1400000,3249,92315
7482,5,4,2,3595000,6121,92253
7483,2,3,1,1650000,2600,92315
7484,2,3,0,1100000,1392,92315
7485,2,3,0,7200000,1248,94954
7486,1,3,0,475000,945,90023
7487,1,2,0,330000,781,90059
7488,5,5,0,1649000,3534,92236
7489,4,4,1,1550000,3369,92676
7490,2,3,0,650000,1878,90808
7491,1,2,0,489000,950,91331
7492,2,3,0,199900,1590,92307
7493,3,4,0,1059000,2900,93010
7494,2,3,0,799900,2778,95648
7495,2,4,0,465000,1900,95376
7496,2,4,0,465000,1900,95376
7497,2,4,0,465000,1900,95376
7498,2,4,0,465000,1900,95376
7499,3,4,0,450000,1636,91384
7500,2,2,0,330000,1906,95461
7501,2,4,0,284999,1976,93644
7502,3,4,0,157900,1522,93240
7503,4,4,1,1550000,5295,92210
7504,2,4,0,925000,1302,94538
7505,2,4,0,925000,1302,94538
7506,3,3,1,782000,3255,92211
7507,3,3,0,700000,2862,90068
7508,3,8,0,595000,3906,92339
7509,2,3,1,425490,2050,95973
7510,2,3,0,413490,1849,95973
7511,2,3,0,390490,1758,95973
7512,3,5,1,1295000,4365,92352
7513,2,4,1,1295000,2679,94510
7514,2,3,0,294900,2074,92345
7515,2,3,0,187500,1181,92301
7516,2,3,0,140000,1341,92395
7517,3,7,0,899000,2350,94550
7518,3,7,0,899000,2350,94550
7519,2,4,0,340000,1994,92544
7520,2,3,1,199900,2241,92307
7521,2,2,0,189000,1200,92325
7522,4,4,0,1595000,4000,93060
7523,1,2,0,169000,956,93277
7524,2,2,0,308000,1776,96037
7525,2,5,1,279000,2525,93245
7526,2,2,1,259900,2141,93306
7527,1,2,0,179500,1381,96086
7528,1,3,0,529888,1014,91731
7529,2,3,0,419900,1080,91739
7530,5,6,1,2388000,5185,92887
7531,4,4,1,1299000,4449,92253
7532,2,4,0,299900,1937,92227
7533,3,3,0,295000,1220,92004
7534,7,6,2,20900000,11400,92657
7535,4,5,0,1295000,4324,92881
7536,3,6,1,1038000,4239,91784
7537,3,4,1,799000,3953,95222
7538,2,4,1,525000,2398,92352
7539,2,2,0,149000,1200,93207
7540,1,2,0,209000,776,92315
7541,2,2,0,215000,1370,93644
7542,3,4,1,1200000,4830,92562
7543,2,3,1,789950,3147,92373
7544,3,4,1,370000,3046,93550
7545,2,3,0,209999,1589,92307
7546,3,4,0,119500,1460,92311
7547,4,5,0,12500000,5238,92651
7548,2,3,0,5999999,1536,92651
7549,3,3,1,5495000,3377,92651
7550,8,6,0,4995000,6038,90272
7551,4,4,1,4588000,5800,92603
7552,5,5,0,1995000,3769,96146
7553,5,6,2,1195000,6477,92352
7554,5,5,0,850000,3332,92352
7555,1,2,0,495000,1080,93514
7556,3,5,0,450000,2710,96086
7557,2,4,1,429900,1746,92374
7558,2,3,0,299000,2214,95979
7559,2,3,0,195000,1320,95971
7560,2,3,0,160000,1025,93535
7561,2,3,0,619900,1538,90715
7562,3,3,0,1197000,4250,95327
7563,1,2,0,199000,912,95916
7564,3,5,0,639900,3354,92881
7565,1,3,0,699000,2071,93654
7566,2,4,0,380000,2100,92543
7567,7,8,3,13750000,17088,92352
7568,3,2,0,679000,2816,95503
7569,3,4,0,579000,2684,95379
7570,5,5,0,1600000,4670,95236
7571,1,3,0,489500,1370,92025
7572,2,2,1,299900,1254,92253
7573,2,3,0,280000,2113,92392
7574,1,2,0,240000,759,92504
7575,1,3,1,198000,1000,93550
7576,2,2,0,312000,1567,95204
7577,1,2,0,200000,992,95467
7578,5,7,1,1420000,4448,91364
7579,2,4,1,825000,2695,93065
7580,2,3,0,249000,1698,92345
7581,2,4,0,1030000,1895,94588
7582,7,6,4,7500000,11959,91302
7583,3,4,0,995000,3514,96094
7584,3,5,0,900000,3700,96076
7585,4,7,0,745000,3349,91913
7586,3,4,0,697000,2375,92549
7587,2,4,0,697000,2375,92549
7588,2,3,1,679000,2704,92028
7589,2,3,0,270000,2015,93618
7590,10,5,1,81500000,7083,90265
7591,1,3,1,225000,1322,92325
7592,2,3,0,165000,1472,93292
7593,2,2,0,89500,1528,96133
7594,2,2,0,89500,1528,96133
7595,3,4,0,359000,2762,93614
7596,2,4,1,429900,2871,95370
7597,2,2,0,189000,1344,92371
7598,2,2,0,175000,1344,92371
7599,4,5,1,825000,4121,92201
7600,3,5,0,749000,1815,94611
7601,3,4,1,699000,3821,92086
7602,2,3,0,275000,2071,93536
7603,2,4,1,649950,2822,93063
7604,2,3,0,146000,1483,93274
7605,2,2,0,1899000,1808,95833
7606,2,3,0,280500,1224,95627
7607,3,4,0,2395000,3439,93023
7608,3,4,1,1399900,4336,92673
7609,3,4,1,1399900,4336,92673
7610,4,4,0,629000,3600,95973
7611,2,3,0,485000,1116,91335
7612,2,3,0,279500,2304,96044
7613,2,3,0,525000,1725,90650
7614,3,4,0,680000,3688,93314
7615,2,3,0,275000,1344,92352
7616,2,3,0,240000,1872,92345
7617,2,3,0,149000,1534,92311
7618,2,3,0,75000,1118,92311
7619,1,3,0,52500,896,92311
7620,5,5,1,23950000,7168,92625
7621,5,5,0,1175000,4650,93510
7622,2,4,1,985000,4000,92705
7623,2,4,0,545000,2139,92860
7624,1,4,1,469000,1619,95469
7625,2,3,0,390000,2090,92563
7626,2,5,0,285000,2200,92231
7627,1,2,1,197000,1740,95923
7628,1,2,1,112000,976,92277
7629,2,3,0,311250,2065,93561
7630,1,2,0,1550000,1054,92651
7631,4,5,1,1799000,4865,95228
7632,2,4,1,325000,2570,92305
7633,2,3,0,1550000,2687,93442
7634,3,4,1,1399988,4681,92028
7635,2,3,0,379900,1415,92504
7636,1,3,0,375000,942,91766
7637,4,4,0,1530000,4838,95220
7638,3,4,1,1530000,4838,95220
7639,2,3,0,769000,1684,93013
7640,3,5,0,612000,3100,95765
7641,3,4,0,315000,2300,92307
7642,3,4,0,309900,2300,92307
7643,2,3,0,309900,1215,92397
7644,3,3,0,249900,2156,95503
7645,3,4,0,965000,1639,94538
7646,2,4,0,419000,2166,96002
7647,3,4,1,1799900,5916,92675
7648,2,4,1,325000,2370,95301
7649,2,3,0,300000,1056,93453
7650,2,3,0,299000,2068,93240
7651,2,3,0,288888,1442,92410
7652,2,3,0,212000,1704,93545
7653,2,3,0,880000,2006,95536
7654,2,3,0,569000,1879,91790
7655,3,4,0,431300,2988,95347
7656,4,3,0,389000,2591,95228
7657,4,4,0,299999,1820,95685
7658,2,2,0,281705,1768,92308
7659,5,7,2,4900000,7489,92352
7660,3,4,0,2090000,3264,92014
7661,1,2,0,359900,1028,91767
7662,2,3,0,289900,1984,93222
7663,2,2,1,245000,1150,96137
7664,1,1,0,90000,528,95240
7665,2,3,0,80000,1200,92311
7666,2,3,1,3399000,4454,94508
7667,2,3,1,608888,2041,94521
7668,4,4,1,6700000,3950,90265
7669,4,3,0,5500000,3400,91361
7670,2,3,1,1550000,2642,91208
7671,2,3,1,799000,2848,92561
7672,3,4,0,399000,2748,96094
7673,1,2,0,319900,838,90222
7674,3,4,1,1075000,3494,95667
7675,3,3,0,999000,2464,95437
7676,6,7,1,2099999,9200,91724
7677,3,6,1,1200000,3809,92530
7678,2,3,2,1150000,3771,96103
7679,1,1,0,599000,380,92260
7680,1,2,1,324900,1396,96137
7681,2,2,0,166000,1467,96020
7682,4,5,0,395000,2659,92352
7683,4,5,0,12900000,4200,90266
7684,2,2,0,239900,3800,93706
7685,7,5,1,6495000,9800,92260
7686,2,2,1,924000,2576,92262
7687,2,2,0,315999,1329,92382
7688,1,2,0,98900,1032,92277
7689,2,4,0,745000,2422,92399
7690,2,2,0,260000,1780,95252
7691,4,5,1,2600000,4530,95433
7692,4,5,1,1649900,3425,92675
7693,3,4,0,1488000,4640,93940
7694,2,3,0,695000,1250,93023
7695,3,5,1,1549000,4973,96150
7696,4,5,0,1185000,3121,92705
7697,2,3,0,219900,1381,92225
7698,4,5,0,427000,3652,92345
7699,2,3,0,289000,1248,96032
7700,2,3,0,200000,1224,95935
7701,3,3,0,485000,2256,92352
7702,3,4,0,359900,2575,92372
7703,5,6,1,3589000,3044,93451
7704,1,2,0,1100000,900,93446
7705,2,4,1,450000,3106,92503
7706,3,4,0,415000,2820,93551
7707,3,4,0,415000,2820,93551
7708,2,3,0,226000,1288,93534
7709,2,3,0,237000,1528,92392
7710,3,4,0,12700000,2360,92651
7711,4,4,0,2250000,2764,90077
7712,2,4,1,875000,2650,93664
7713,2,3,1,840000,1926,93449
7714,2,3,0,725000,1665,96161
7715,2,5,1,434500,2681,92557
7716,1,3,1,1730000,1800,92660
7717,3,4,0,989999,1716,90026
7718,4,5,1,399000,3673,92392
7719,2,2,0,295000,1800,96137
7720,2,4,0,429900,1596,91767
7721,2,3,0,379900,1402,90001
7722,2,3,0,379000,1206,95246
7723,2,3,0,228900,1217,92345
7724,2,3,0,199900,1392,92308
7725,2,3,0,179900,1672,92311
7726,2,4,0,250000,1767,93312
7727,5,6,0,1399000,3996,96150
7728,2,3,0,839000,1090,93022
7729,3,2,0,599000,2255,95457
7730,3,4,0,598000,3158,92352
7731,2,4,1,523000,3149,92314
7732,3,4,0,523000,3149,92314
7733,2,3,0,499700,3441,93561
7734,2,3,0,519000,1201,93402
7735,2,5,0,205900,1593,93307
7736,3,3,2,1495000,4312,92352
7737,3,4,0,425000,2264,93225
7738,4,5,0,1148000,4583,93510
7739,4,5,0,1148000,4583,93510
7740,6,5,0,850000,2902,93514
7741,2,2,1,625500,2365,95864
7742,1,3,0,385000,1337,95821
7743,3,4,0,162000,1314,96028
7744,2,3,0,549900,2511,92315
7745,2,2,0,239000,1654,95423
7746,3,4,0,489000,2268,95382
7747,3,3,0,40000000,8240,93108
7748,4,4,0,899999,4937,95383
7749,2,3,0,398000,2694,92371
7750,2,3,0,374900,2804,92371
7751,1,3,0,179900,1236,92372
7752,1,1,0,139000,1000,93265
7753,3,3,0,700000,1367,92821
7754,3,4,0,325000,2545,93312
7755,1,2,0,1200000,1200,95673
7756,3,3,0,6900000,2508,91423
7757,2,2,0,315000,1634,96137
7758,2,2,0,239915,1374,96093
7759,2,3,0,3595000,1680,94566
7760,2,2,0,300000,1480,92397
7761,2,3,0,185000,1472,95464
7762,2,4,1,779000,2853,95340
7763,2,3,0,282500,1046,95666
7764,3,4,1,1799000,4606,95228
7765,3,5,0,695000,2784,92028
7766,4,4,0,230000,2591,92311
7767,2,3,0,189900,1454,92371
7768,2,3,0,184900,1264,92345
7769,3,3,0,4350000,1913,92651
7770,4,5,1,1998000,4800,92782
7771,3,4,0,850000,2704,90602
7772,3,4,0,850000,2704,90602
7773,3,4,0,849000,2977,92315
7774,3,2,0,699900,2326,93238
7775,2,3,0,549000,3000,95338
7776,2,3,0,234900,1440,95255
7777,4,4,0,699880,1759,91748
7778,2,4,0,950000,1372,95124
7779,3,3,0,277500,2122,92394
7780,3,4,1,749000,3500,92253
7781,3,5,2,1595000,5400,92705
7782,4,3,0,3799000,4096,90069
7783,3,5,1,299000,2862,93312
7784,2,3,0,470000,1800,95947
7785,2,3,0,145000,1533,93505
7786,2,2,0,132000,1088,93207
7787,4,5,2,2094990,5812,91307
7788,4,5,0,2094990,5812,91307
7789,3,5,0,1050000,3307,92692
7790,2,4,1,333900,1628,95838
7791,2,3,1,319459,1408,95838
7792,2,3,1,308100,1318,95838
7793,2,3,1,750000,1932,92808
7794,1,2,0,215000,1126,93527
7795,2,3,0,239000,1824,95223
7796,2,3,0,349000,1427,92266
7797,3,5,5,1390000,4085,93614
7798,2,3,0,139000,1394,93274
7799,3,3,0,4500000,2686,92651
7800,4,2,0,415000,3650,92311
7801,2,3,0,138000,1456,92365
7802,3,3,1,675000,2170,95453
7803,2,3,1,659000,3670,96103
7804,2,3,1,449000,2143,95223
7805,3,5,0,1499000,2645,93532
7806,6,10,0,975000,4858,91335
7807,3,4,1,14900000,3867,90049
7808,5,5,1,5200000,7200,91301
7809,3,5,0,999999,4145,91390
7810,3,5,0,999999,4145,91387
7811,3,3,0,399900,1886,96091
7812,1,1,0,126500,588,92325
7813,2,4,1,330000,1516,95383
7814,5,6,0,310000,2678,95252
7815,2,3,0,569000,1236,91941
7816,1,3,1,559000,1646,92706
7817,2,3,1,185000,1056,92243
7818,1,2,0,80000,720,93644
7819,2,4,0,294490,1920,92227
7820,2,4,0,288490,1920,92227
7821,2,4,0,281990,1920,92227
7822,2,3,0,795000,2066,91741
7823,5,5,0,5850000,7255,92067
7824,7,8,0,10500000,7350,92629
7825,5,7,1,574000,4322,92241
7826,2,2,0,320000,1351,90047
7827,3,3,0,119000,1386,96107
7828,2,4,0,380000,1842,95709
7829,3,5,0,2500000,6800,96097
7830,2,3,0,1999000,2683,91016
7831,2,2,0,250000,1713,93207
7832,2,3,0,309000,1416,95224
7833,2,3,0,225000,1844,92345
7834,3,3,0,625000,3872,92308
7835,2,3,0,299000,1350,92399
7836,2,3,0,598000,1717,91791
7837,2,3,0,290000,2466,92201
7838,3,4,0,699900,2590,91935
7839,2,3,0,544900,2140,93653
7840,2,4,1,570000,2472,96137
7841,2,3,0,275000,1618,92252
7842,2,3,1,535000,2374,92688
7843,2,3,0,165000,1320,93535
7844,3,4,0,499900,2729,93551
7845,2,3,0,499000,1324,95437
7846,2,3,0,204000,1546,93534
7847,5,4,0,3495000,4209,93035
7848,1,2,0,435000,860,90604
7849,2,3,1,269900,2179,96107
7850,2,3,0,269900,2179,96107
7851,1,3,0,470000,1080,92704
7852,1,2,0,130000,1427,93704
7853,1,3,0,149000,1052,93534
7854,3,4,1,2500000,3200,93465
7855,4,6,1,995000,4613,92562
7856,5,5,1,4598000,4000,92657
7857,2,3,1,775000,2186,93449
7858,1,3,0,1475000,900,95206
7859,2,4,0,237000,1910,93644
7860,2,3,0,849000,2027,95969
7861,3,4,1,1399000,2451,92352
7862,2,4,0,320000,1302,92220
7863,2,3,1,183750,1480,92394
7864,2,3,0,155000,1134,93535
7865,6,6,2,10980000,12075,94539
7866,7,6,2,6005725,12346,91311
7867,3,3,0,262700,1612,93536
7868,2,3,0,440000,1832,96006
7869,3,3,0,460000,2060,92253
7870,3,3,1,5900000,7984,93449
7871,1,2,0,1200000,1774,93444
7872,3,4,0,1588000,3800,91745
7873,3,4,0,1588000,3800,91745
7874,2,4,1,250000,991,93201
7875,2,3,0,314900,1889,96137
7876,2,3,1,342000,1828,95682
7877,4,4,0,539000,2892,96020
7878,7,7,1,2499000,8860,92592
7879,3,4,1,179000,3624,95977
7880,2,3,1,474500,1971,92352
7881,5,5,1,26500000,6109,92651
7882,4,2,0,289000,2558,93285
7883,3,4,0,279900,1842,93536
7884,1,3,0,215000,936,92530
7885,4,5,1,6200000,5558,92651
7886,2,3,0,185500,1630,92311
7887,2,2,0,134900,1026,92543
7888,2,4,1,849000,3525,95667
7889,3,4,0,599999,1598,91748
7890,1,1,0,135000,689,92277
7891,2,3,0,449900,1574,90745
7892,6,4,0,1495000,4000,92253
7893,1,2,0,708888,960,94014
7894,2,3,0,350000,1239,90002
7895,2,3,0,320000,1460,91950
7896,2,3,0,675000,1700,90731
7897,2,3,1,1099000,4050,92562
7898,2,2,0,185000,937,96122
7899,1,3,0,129900,1027,92395
7900,3,3,0,800000,3148,93238
7901,3,3,0,1017850,2115,94582
7902,1,2,1,669000,1320,92103
7903,1,2,1,669000,1320,92103
7904,3,3,0,384900,2001,93454
7905,1,3,0,175000,1178,95660
7906,3,4,0,410000,1566,94603
7907,2,4,1,960000,2216,96137
7908,2,3,0,289000,1438,92507
7909,2,4,0,228000,1852,95301
7910,5,6,0,899000,4718,92352
7911,5,6,0,899000,4718,92352
7912,2,5,0,550000,1628,90032
7913,3,4,0,249000,1937,95963
7914,2,4,5,265000,2130,93727
7915,3,4,0,490000,3500,93222
7916,2,3,0,380000,2084,95619
7917,4,4,1,2000000,3665,96146
7918,1,1,0,319900,606,92805
7919,1,1,0,319900,606,92805
7920,2,3,1,449900,2918,92544
7921,2,4,0,290900,2058,95961
7922,2,3,0,129900,1311,92311
7923,1,2,0,325000,720,91732
7924,2,5,0,298000,1836,94533
7925,6,6,2,22995000,8315,92651
7926,3,3,0,720000,1200,95389
7927,2,3,0,215000,1586,96019
7928,2,3,0,399900,1478,92240
